"survey_date","survey_state","ID_GBIP","gender","age_cat","income_level","religion","education_level","jati","turnout","turnout_14","PC_vote_choice","PC_vote_choice_14","Source"
"2019-03-26","Kerala","117.215.84.207","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","No","Yes","Aam Aadmi Party","Aam Aadmi Party","SubjectPool"
"2019-03-26","Kerala","103.61.113.92","Male","(24-34]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time","Yes",NA,"India National Congress","SubjectPool"
"2019-03-26",NA,"103.37.200.100","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"103.211.17.53","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Maharashtra","42.108.246.239","Male","(34-44]","₹6,00,000 and over","Jainism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26","Jammu and Kashmir","169.149.28.157","Male","(44-54]","₹6,00,000 and over","Islam","(05) Some Graduate or Higher 05","(6) Others 6","No","No","India National Congress",NA,"SubjectPool"
"2019-03-26",NA,"42.111.92.243","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Delhi","106.215.98.93","Female","(34-44]","₹2,40,000 - ₹5,99,999","Other","(05) Some Graduate or Higher 05",NA,"Not sure at this point in time","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26","Delhi","182.64.30.171","Female","(17-24]","₹6,00,000 and over","Sikhism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26","Punjab","49.36.151.225","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","No",NA,NA,"SubjectPool"
"2019-03-26","Delhi","157.47.186.82","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"169.149.20.236","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Karnataka","61.1.231.221","Male","(44-54]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26","Orissa","106.222.156.41","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26","Bihar","49.35.82.2","Female","(17-24]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"106.67.94.237","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Rajasthan","106.213.157.111","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Not sure at this point in time","Yes",NA,"Bharatiya Janata Party","SubjectPool"
"2019-03-26","Uttarakhand","115.99.100.1","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","No","Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-26",NA,"157.39.203.227","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Tamil Nadu","106.198.105.187","Female","(17-24]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Dravida Munnetra Kazhagam",NA,"SubjectPool"
"2019-03-26",NA,"171.161.48.16","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Bihar","157.42.22.112","Male","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"National Democratic Alliance",NA,"SubjectPool"
"2019-03-26",NA,"115.97.194.119","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"49.33.183.58","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Madya Pradesh","103.103.213.193","Male","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"114.143.211.242","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Karnataka","106.206.7.53","Female","(44-54]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Not sure at this point in time","No","Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-26","Maharashtra","42.106.236.214","Male","(34-44]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Not sure at this point in time",NA,"Aam Aadmi Party",NA,"SubjectPool"
"2019-03-26","Tamil Nadu","27.5.73.48","Male","(17-24]","₹1,20,000 - ₹2,39,999","Other"," (04) Higher Secondary 04","(6) Others 6","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"103.120.251.42","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","West Bengal","47.15.140.62","Female","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"India National Congress",NA,"SubjectPool"
"2019-03-26","Madya Pradesh","160.202.36.99","Male","(34-44]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Apna Dal","Apna Dal","SubjectPool"
"2019-03-26","Bihar","139.167.166.124","Male","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"103.55.109.18","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Madya Pradesh","47.247.125.212","Female","(24-34]","₹2,40,000 - ₹5,99,999","Jainism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"49.35.80.32","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Uttar Pradesh","103.228.78.228","Male","(34-44]","₹2,40,000 - ₹5,99,999","Islam","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26","Haryana","157.36.20.154","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"49.35.255.202","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Karnataka","106.206.7.53","Female","(17-24]","₹1,20,000 - ₹2,39,999","Hinduism","(03) Middle or Secondary 03","(5) Scheduled Tribes (ST) 5","No",NA,NA,NA,"SubjectPool"
"2019-03-26","Uttar Pradesh","47.8.211.131","Male","(24-34]","₹2,40,000 - ₹5,99,999","Buddhism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","Bahujan Samaj Party","Bahujan Samaj Party","SubjectPool"
"2019-03-26","Tamil Nadu","157.50.109.150","Male","(24-34]","₹60,000 - ₹89,999","Other","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"103.102.72.109","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Kerala","106.220.116.11","Male","(34-44]","₹1,20,000 - ₹2,39,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","No",NA,NA,"SubjectPool"
"2019-03-26","Karnataka","117.192.129.52","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","No","No","Independent Candidate",NA,"SubjectPool"
"2019-03-26","Andra Pradesh","106.206.78.251","Male","(17-24]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26","Chhattisgarh","47.247.130.153","Male","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","India National Congress","SubjectPool"
"2019-03-26","West Bengal","45.64.236.11","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes",NA,NA,"SubjectPool"
"2019-03-26",NA,"106.215.26.9","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Orissa","157.41.39.145","Male","(17-24]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,NA,NA,"SubjectPool"
"2019-03-26","Haryana","157.39.160.31","Female","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"223.228.56.37","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Delhi","49.34.188.48","Female","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26","Chhattisgarh","47.247.205.34","Male","(17-24]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-26","Tamil Nadu","43.224.156.148","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"106.198.234.104","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"103.68.23.108","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Karnataka","1.39.176.107","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26","Tamil Nadu","106.208.70.176","Male","(17-24]","₹2,40,000 - ₹5,99,999","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26","Mizoram","27.56.41.183","Male","(17-24]","₹6,00,000 and over","Christianity","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Independent Candidate",NA,"SubjectPool"
"2019-03-26","Jharkhand","47.29.29.163","Female","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","Bharatiya Janata Party","SubjectPool"
"2019-03-26","West Bengal","47.11.248.49","Male","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26","West Bengal","103.219.47.208","Male","(17-24]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26","Madya Pradesh","47.247.236.18","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time","Yes",NA,"Bharatiya Janata Party","SubjectPool"
"2019-03-26","Delhi","36.255.87.30","Male","(17-24]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","No",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-26",NA,"116.75.210.201","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Delhi","42.111.36.82","Female","(34-44]","₹6,00,000 and over","Sikhism","(05) Some Graduate or Higher 05",NA,"Yes","Yes",NA,"Bharatiya Janata Party","SubjectPool"
"2019-03-26","Chandigarh","157.39.63.67","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"117.228.57.123","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Rajasthan","150.129.88.94","Female","(17-24]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"157.43.32.47","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Karnataka","223.227.12.37","Female","(24-34]","Less than ₹60,000","Hinduism","(03) Middle or Secondary 03","(3) Other Backward Castes (OBC) 3","Yes","No",NA,NA,"SubjectPool"
"2019-03-26",NA,"103.81.25.156","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Kerala","106.197.200.160","Male","(24-34]","₹6,00,000 and over","Christianity","(05) Some Graduate or Higher 05","(6) Others 6","No","Yes","India National Congress","India National Congress","SubjectPool"
"2019-03-26","Uttar Pradesh","27.97.38.105","Female","(44-54]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","India National Congress","SubjectPool"
"2019-03-26",NA,"146.196.37.184","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Tamil Nadu","157.45.246.101","Male","(24-34]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"India National Congress",NA,"SubjectPool"
"2019-03-26",NA,"157.37.172.14","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Assam","47.29.157.46","Female","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Not sure at this point in time","No","Independent Candidate",NA,"SubjectPool"
"2019-03-26","Kerala","49.15.222.69","Female","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"114.143.211.242","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","West Bengal","47.15.141.129","Male","(34-44]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"157.37.203.221","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","West Bengal","42.110.139.134","Female","(44-54]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26","Andra Pradesh","106.77.60.191","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"49.35.215.140","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"165.225.104.85","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","West Bengal","14.139.212.228","Male","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26","Tamil Nadu","27.62.122.53","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1",NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"49.37.201.101","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Telangana","119.235.49.163","Male","(34-44]","₹90,000 - ₹1,19,999","Islam","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","No","All India Majlis-e-Ittehad-ul-Muslimen",NA,"SubjectPool"
"2019-03-26",NA,"157.39.51.81","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"157.32.19.143","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"42.109.232.44","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Gujarat","157.32.91.61","Female","(44-54]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26","Kerala","122.171.56.202","Female","(34-44]","₹6,00,000 and over","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","No",NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"223.190.86.191","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"1.22.175.182","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"157.44.152.1","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","West Bengal","103.55.110.73","Male","(24-34]","Less than ₹60,000","Islam","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","No",NA,NA,"SubjectPool"
"2019-03-26",NA,"1.23.253.196","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"157.33.146.230","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Punjab","157.39.99.228","Female","(44-54]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","India National Congress","SubjectPool"
"2019-03-26",NA,"137.97.185.30","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"43.231.58.19","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"202.173.124.99","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"117.230.137.32","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"223.190.22.225","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"157.47.37.128","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"117.220.113.6","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"14.139.183.119","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Assam","27.56.29.234","Male","(17-24]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Not sure at this point in time",NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"106.76.89.139","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"106.215.229.220","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"49.33.216.38","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Rajasthan","171.79.56.241","Male","(34-44]","₹6,00,000 and over","Jainism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"31.205.145.4","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"103.230.155.252","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"103.87.24.78","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"119.42.56.13","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Tamil Nadu","49.204.223.109","Female","(34-44]","₹2,40,000 - ₹5,99,999","Christianity","(05) Some Graduate or Higher 05",NA,"Yes",NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"146.196.34.54","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"223.176.237.176","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"157.51.64.203","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"205.253.240.222","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","West Bengal","103.192.62.209","Male","(54-64]","₹6,00,000 and over","Hinduism"," (04) Higher Secondary 04","(2) Forward/General (except Brahmin) 2","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26","Delhi","47.31.187.143","Female","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"157.43.107.216","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Punjab","117.96.248.99","Male","(34-44]","₹2,40,000 - ₹5,99,999","Sikhism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Aam Aadmi Party","SubjectPool"
"2019-03-26","Maharashtra","106.213.164.6","Female","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26","Delhi","106.223.215.196","Male","(34-44]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"27.56.167.85","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","West Bengal","47.15.156.156","Female","(17-24]","₹1,20,000 - ₹2,39,999","Islam","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26","West Bengal","157.41.229.41","Male","(17-24]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","No","No","Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-26",NA,"157.33.159.242","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Punjab","117.225.59.144","Female","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"157.119.109.26","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Madya Pradesh","27.57.154.211","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"116.75.11.158","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Bihar","47.29.58.146","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","No",NA,NA,"SubjectPool"
"2019-03-26",NA,"14.139.208.84","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"114.143.211.242","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Madya Pradesh","47.247.80.254","Female","(44-54]","₹2,40,000 - ₹5,99,999","Hinduism"," (04) Higher Secondary 04","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26","West Bengal","223.29.194.26","Male","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"14.139.62.117","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"157.45.52.131","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"114.143.211.242","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"119.42.58.122","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"223.185.24.218","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Madya Pradesh","47.247.227.143","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes",NA,"Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"203.213.69.128","Female","(34-44]","₹6,00,000 and over","Other","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time","No",NA,NA,"SubjectPool"
"2019-03-26",NA,"157.48.92.49","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Andra Pradesh","160.238.75.218","Female","(17-24]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05",NA,"Not sure at this point in time",NA,"Telugu Desam Party",NA,"SubjectPool"
"2019-03-26",NA,"103.55.61.101","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Meghalaya","123.201.169.17","Female","(34-44]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","No","Independent Candidate",NA,"SubjectPool"
"2019-03-26",NA,"42.111.35.140","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"157.50.12.39","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"42.107.34.129","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Tamil Nadu","157.46.97.87","Female","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Not sure at this point in time","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-26",NA,"47.30.228.149","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26","Kerala","157.49.253.69","Female","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,NA,NA,"SubjectPool"
"2019-03-26","Assam","47.29.133.104","Male","(34-44]","Less than ₹60,000","Islam"," (04) Higher Secondary 04","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","India National Congress","SubjectPool"
"2019-03-26",NA,"106.220.239.75","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-26",NA,"49.34.137.74","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
