"survey_date","survey_state","ID_GBIP","gender","age_cat","income_level","religion","education_level","jati","turnout","turnout_14","PC_vote_choice","PC_vote_choice_14","Source"
"2019-04-16","Kerala","122.164.239.120","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Kerala Congress (M)","Kerala Congress (M)","AMechTurk"
"2019-04-16","Kerala","157.50.104.57","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","157.50.21.3","Male","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time","Yes","India National Congress","United Progressive Alliance","AMechTurk"
"2019-04-16","Tamil Nadu","223.228.141.248","Female","(24-34]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05",NA,"Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","103.55.215.89","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Communist Party of India (Marxist)","Communist Party of India (Marxist)","AMechTurk"
"2019-04-16","Tamil Nadu","122.164.222.133","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Aam Aadmi Party","All India Anna Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","157.50.32.211","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","157.46.105.221","Male","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","122.174.82.247","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","122.174.87.130","Male","(24-34]","₹6,00,000 and over","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","157.51.86.131","Male","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","49.207.185.61","Male","(24-34]","₹1,20,000 - ₹2,39,999","Christianity","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","182.72.214.82","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","All India Anna Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","157.50.66.40","Female","(17-24]","Less than ₹60,000","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time",NA,"Indian Union Muslim League",NA,"AMechTurk"
"2019-04-16","Tamil Nadu","182.72.214.82","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","No","Yes","Communist Party of India","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Kerala","122.178.51.94","Male","(24-34]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","Revolutionary Socialist Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","182.72.214.82","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Desiya Murpokku Dravida Kazhagam","Communist Party of India (Marxist)","AMechTurk"
"2019-04-16","Kerala","122.174.87.90","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Kerala Congress (M)","Kerala Congress (M)","AMechTurk"
"2019-04-16","Tamil Nadu","122.178.22.222","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","Independent Candidate","AMechTurk"
"2019-04-16","Bihar","157.51.100.169","Female","(17-24]","₹90,000 - ₹1,19,999","Islam","(03) Middle or Secondary 03","(5) Scheduled Tribes (ST) 5","Yes","Yes","Communist Party of India (Marxist-Leninist) Liberation","Communist Party of India","AMechTurk"
"2019-04-16","Kerala","182.72.214.82","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Janata Dal (Secular)","Communist Party of India (Marxist)","AMechTurk"
"2019-04-16","Tamil Nadu","122.174.87.67","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","157.50.65.122","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","117.217.210.9","Female","(24-34]","₹1,20,000 - ₹2,39,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","157.46.5.224","Female","(34-44]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Telangana","115.98.46.87","Female","(34-44]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","YSR Congress Party","India National Congress","AMechTurk"
"2019-04-16","Kerala","137.97.180.75","Female","(24-34]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Not sure at this point in time","Yes","India National Congress","Kerala Congress (M)","AMechTurk"
"2019-04-16","Tamil Nadu","182.72.214.82","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","All India Anna Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","171.49.205.161","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Kerala","122.164.222.172","Male","(24-34]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Kerala Congress (M)","Kerala Congress (M)","AMechTurk"
"2019-04-16","Tamil Nadu","122.174.119.178","Male","(24-34]","₹1,20,000 - ₹2,39,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","122.174.202.4","Male","(24-34]","₹60,000 - ₹89,999","Other","(05) Some Graduate or Higher 05",NA,"Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","122.174.241.11","Male","(24-34]","₹1,20,000 - ₹2,39,999","Buddhism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Communist Party of India","Communist Party of India","AMechTurk"
"2019-04-16","Tamil Nadu","122.174.153.203","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Kerala","122.164.217.198","Female",NA,"₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Kerala Congress (M)","Kerala Congress (M)","AMechTurk"
"2019-04-16","Tamil Nadu","122.164.124.136","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","110.227.240.50","Male","(24-34]","₹60,000 - ₹89,999","Other","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","Communist Party of India","AMechTurk"
"2019-04-16","Uttar Pradesh","58.146.116.165","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","157.50.30.226","Female","(17-24]","Less than ₹60,000","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Dravida Munnetra Kazhagam","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","182.72.214.82","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Telangana","122.164.233.106","Male","(24-34]","₹60,000 - ₹89,999","Other","(05) Some Graduate or Higher 05",NA,"Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","117.241.215.98","Female","(17-24]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Puthiya Tamilagam",NA,"AMechTurk"
"2019-04-16","Tamil Nadu","122.164.48.5","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","No","Yes",NA,"Aam Aadmi Party","AMechTurk"
"2019-04-16",NA,"171.49.209.121","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6",NA,NA,NA,NA,"AMechTurk"
"2019-04-16","Tamil Nadu","182.72.214.82","Female","(17-24]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,"Aam Aadmi Party",NA,"AMechTurk"
"2019-04-16","Tamil Nadu","182.72.214.82","Female","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Kerala","122.164.217.249","Male","(24-34]","₹1,20,000 - ₹2,39,999","Islam","(05) Some Graduate or Higher 05","(6) Others 6","No","Yes","Revolutionary Socialist Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","157.50.56.172","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(03) Middle or Secondary 03","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","122.164.231.82","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Rajasthan","101.127.206.20","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","122.174.249.66","Female","(24-34]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Independent Candidate","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","122.164.215.135","Male","(24-34]","₹60,000 - ₹89,999","Other","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Dravida Munnetra Kazhagam","Communist Party of India (Marxist)","AMechTurk"
"2019-04-16","Tamil Nadu","122.164.230.31","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","157.44.161.118","Female","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Kerala","122.164.201.64","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Kerala","157.51.166.240","Other","(44-54]","₹60,000 - ₹89,999","Sikhism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","Revolutionary Socialist Party","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","171.49.222.50","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","Dravida Munnetra Kazhagam","Desiya Murpokku Dravida Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","122.174.168.240","Male","(24-34]","₹60,000 - ₹89,999","Other","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes",NA,"Aam Aadmi Party",NA,"AMechTurk"
"2019-04-16","Tamil Nadu","157.46.20.85","Male","(24-34]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","110.227.245.177","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","182.72.214.82","Female","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","Desiya Murpokku Dravida Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","182.72.214.82","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Communist Party of India","Communist Party of India","AMechTurk"
"2019-04-16","Tamil Nadu","103.225.29.25","Male",NA,"₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Other","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","157.50.52.124","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","Independent Candidate","AMechTurk"
"2019-04-16","Tamil Nadu","122.174.168.224","Male","(24-34]","₹60,000 - ₹89,999","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","103.113.191.203","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Communist Party of India (Marxist)","Communist Party of India (Marxist)","AMechTurk"
"2019-04-16","Tamil Nadu","157.50.115.201","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","No","Yes","Desiya Murpokku Dravida Kazhagam","All India Anna Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","122.174.168.214","Male","(24-34]","₹60,000 - ₹89,999","Other","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","117.217.210.9","Female","(17-24]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","157.50.12.78","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Dravida Munnetra Kazhagam","Desiya Murpokku Dravida Kazhagam","AMechTurk"
"2019-04-16","Kerala","122.174.154.131","Female","(24-34]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Revolutionary Socialist Party of Kerala (Bolshevik)","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Maharashtra","103.195.249.146","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","117.217.210.9","Female","(24-34]","₹90,000 - ₹1,19,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","122.164.77.101","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Kerala","27.57.21.72","Female","(24-34]","₹60,000 - ₹89,999","Christianity","(02) Primary or Lower 02","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","Revolutionary Socialist Party","AMechTurk"
"2019-04-16","Tamil Nadu","117.217.210.243","Female","(17-24]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","No","Tamil Nadu Makkal Congress",NA,"AMechTurk"
"2019-04-16","Tamil Nadu","182.72.214.82","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Communist Party of India (Marxist)","AMechTurk"
"2019-04-16","Bihar","122.178.136.206","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(03) Middle or Secondary 03","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16",NA,"117.241.215.98","Female","(24-34]","₹1,20,000 - ₹2,39,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",NA,NA,NA,NA,"AMechTurk"
"2019-04-16","Kerala","122.164.103.37","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Kerala Congress (M)","Kerala Congress (M)","AMechTurk"
"2019-04-16","Tamil Nadu","106.198.13.180","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","All India Anna Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","223.181.242.60","Male","(17-24]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","49.207.185.61","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","Tamil Nadu Makkal Congress","AMechTurk"
"2019-04-16","Kerala","78.101.211.69","Male","(24-34]","₹2,40,000 - ₹5,99,999","Islam","(05) Some Graduate or Higher 05","(6) Others 6","No","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","157.46.92.195","Male","(24-34]","₹60,000 - ₹89,999","Hinduism"," (04) Higher Secondary 04","(1) Brahmin 1","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","Communist Party of India (Marxist)","AMechTurk"
"2019-04-16","Kerala","103.83.244.122","Male","(34-44]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-04-16","Goa","150.242.20.182","Male","[0-17]","₹60,000 - ₹89,999","Christianity","(03) Middle or Secondary 03","(2) Forward/General (except Brahmin) 2","Yes","No","Independent Candidate",NA,"AMechTurk"
"2019-04-16","Tamil Nadu","157.51.72.97","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Dravida Munnetra Kazhagam","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","122.174.106.233","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Karnataka","49.206.3.69","Female","(34-44]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Aam Aadmi Party","Aam Aadmi Party","AMechTurk"
"2019-04-16","Kerala","122.164.100.246","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Telangana","157.46.18.48","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","110.227.241.36","Male","(24-34]","₹60,000 - ₹89,999","Other","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","Aam Aadmi Party","AMechTurk"
"2019-04-16","Tamil Nadu","110.227.240.151","Male","(24-34]","₹1,20,000 - ₹2,39,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Jammu and Kashmir","182.72.214.82","Female","(17-24]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Jammu and Kashmir Peoples Democratic Party","Jammu & Kashmir People's Conference","AMechTurk"
"2019-04-16","Kerala","122.164.239.235","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","117.217.210.243","Female","(17-24]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Uttarakhand","117.213.32.95","Female","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Jammu and Kashmir","157.50.37.105","Female","(17-24]","₹60,000 - ₹89,999","Buddhism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","India National Congress","Jammu & Kashmir National Panthers Party","AMechTurk"
"2019-04-16","Kerala","122.174.123.136","Male","(24-34]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Not sure at this point in time","Yes","Welfare Party of India","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","106.198.47.233","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Desiya Murpokku Dravida Kazhagam","Desiya Murpokku Dravida Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","122.164.232.125","Male","(24-34]","₹90,000 - ₹1,19,999","Christianity","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Maharashtra","157.33.176.238","Female","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Kerala","122.178.16.227","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","171.49.205.122","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Independent Candidate","Independent Candidate","AMechTurk"
"2019-04-16","Maharashtra","111.119.211.251","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Andra Pradesh","103.49.52.3","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes",NA,"Telugu Desam Party","AMechTurk"
"2019-04-16","Kerala","122.174.125.165","Male","(24-34]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Kerala Congress (M)","Kerala Congress (M)","AMechTurk"
"2019-04-16","Tamil Nadu","171.49.216.101","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Telangana","117.217.167.154","Female","(44-54]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","117.217.210.243","Female","(24-34]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","117.213.32.95","Female","(24-34]","₹90,000 - ₹1,19,999","Christianity","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-16","Tamil Nadu","157.46.18.48","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-16","Tamil Nadu","171.49.211.237","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-16","Tamil Nadu","137.97.139.199","Male","(24-34]","₹2,40,000 - ₹5,99,999","Other","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
